iteration,current_cost,current_score,best_cost,best_score,candidate_cost,candidate_score,candidate_late_stop_count,candidate_max_late_min,candidate_return_after_midnight_count,accepted,destroy_operator,repair_operator
39,49620.63712742889,52482.22385423906,48644.684957957834,50974.86585713067,49620.63712742889,52482.22385423906,5,32.889784942123015,0,True,random_remove,regret2_insert
40,49620.63712742889,52482.22385423906,48644.684957957834,50974.86585713067,49620.63712742889,52482.22385423906,5,32.889784942123015,0,True,time_penalty_remove,regret2_insert
41,51375.30475979684,53718.53827622343,48644.684957957834,50974.86585713067,51375.30475979684,53718.53827622343,4,32.889784942123015,0,True,related_remove,greedy_insert
42,51375.30475979684,53718.53827622343,48644.684957957834,50974.86585713067,51375.30475979684,53718.53827622343,4,32.889784942123015,0,True,worst_cost_remove,time_oriented_insert
43,51375.30475979684,53718.53827622343,48644.684957957834,50974.86585713067,51375.30475979684,53718.53827622343,4,32.889784942123015,0,True,time_penalty_remove,regret2_insert
44,51502.210941831596,54366.64058756109,48644.684957957834,50974.86585713067,51502.210941831596,54366.64058756109,5,32.889784942123015,0,True,midnight_route_remove,greedy_insert
45,50969.77984035255,52766.309953239754,48644.684957957834,50974.86585713067,50969.77984035255,52766.309953239754,3,31.595584228607322,0,True,actual_late_remove,greedy_insert
46,50969.77984035255,52766.309953239754,48644.684957957834,50974.86585713067,50969.77984035255,52766.309953239754,3,31.595584228607322,0,True,worst_cost_remove,regret2_insert
47,51240.633438461555,52334.22455228691,48644.684957957834,50974.86585713067,51240.633438461555,52334.22455228691,2,10.177657374452906,0,True,late_route_split,regret2_insert
48,51832.678442754244,52926.2695565796,48644.684957957834,50974.86585713067,51832.678442754244,52926.2695565796,2,10.177657374452906,0,True,related_remove,greedy_insert
49,51832.678442754244,52926.2695565796,48644.684957957834,50974.86585713067,51832.678442754244,52926.2695565796,2,10.177657374452906,0,True,time_penalty_remove,time_oriented_insert
50,51832.678442754244,52926.2695565796,48644.684957957834,50974.86585713067,51832.678442754244,52926.2695565796,2,10.177657374452906,0,True,time_penalty_remove,time_oriented_insert
51,51862.73357939851,52956.32469322387,48644.684957957834,50974.86585713067,51862.73357939851,52956.32469322387,2,10.177657374452906,0,True,random_remove,time_oriented_insert
52,51862.73357939851,52956.32469322387,48644.684957957834,50974.86585713067,51862.73357939851,52956.32469322387,2,10.177657374452906,0,True,time_penalty_remove,regret2_insert
53,51862.73357939851,52956.32469322387,48644.684957957834,50974.86585713067,51862.73357939851,52956.32469322387,2,10.177657374452906,0,True,time_penalty_remove,time_oriented_insert
54,51694.881143453815,52788.47225727917,48644.684957957834,50974.86585713067,51694.881143453815,52788.47225727917,2,10.177657374452906,0,True,midnight_route_remove,time_oriented_insert
55,51694.881143453815,52788.47225727917,48644.684957957834,50974.86585713067,51694.881143453815,52788.47225727917,2,10.177657374452906,0,True,late_suffix_remove,greedy_insert
56,51670.74596364359,52871.68878474411,48644.684957957834,50974.86585713067,51670.74596364359,52871.68878474411,2,21.196129302896452,0,True,random_remove,greedy_insert
57,51670.74596364359,52871.68878474411,48644.684957957834,50974.86585713067,51670.74596364359,52871.68878474411,2,21.196129302896452,0,True,worst_cost_remove,time_oriented_insert
58,50543.552566264174,52717.09418319711,48644.684957957834,50974.86585713067,50543.552566264174,52717.09418319711,4,17.289773357343392,0,True,related_remove,time_oriented_insert
59,51503.09780171186,53311.758736456504,48644.684957957834,50974.86585713067,51503.09780171186,53311.758736456504,3,32.44916933471211,0,True,late_route_split,time_oriented_insert
60,51815.434482015204,52949.06259896309,48644.684957957834,50974.86585713067,51815.434482015204,52949.06259896309,2,14.626213276955923,0,True,time_penalty_remove,time_oriented_insert
61,51815.434482015204,52949.06259896309,48644.684957957834,50974.86585713067,51815.434482015204,52949.06259896309,2,14.626213276955923,0,True,related_remove,greedy_insert
62,51815.434482015204,52949.06259896309,48644.684957957834,50974.86585713067,51815.434482015204,52949.06259896309,2,14.626213276955923,0,True,worst_cost_remove,greedy_insert
63,51815.434482015204,52949.06259896309,48644.684957957834,50974.86585713067,51918.113292878945,54402.420810108044,4,47.66681499675633,0,False,related_remove,regret2_insert
64,51815.434482015204,52949.06259896309,48644.684957957834,50974.86585713067,51815.434482015204,52949.06259896309,2,14.626213276955923,0,True,actual_late_remove,time_oriented_insert
65,51300.75985687132,52434.38797381921,48644.684957957834,50974.86585713067,51300.75985687132,52434.38797381921,2,14.626213276955923,0,True,related_remove,regret2_insert
66,51300.75985687132,52434.38797381921,48644.684957957834,50974.86585713067,51300.75985687132,52434.38797381921,2,14.626213276955923,0,True,late_suffix_remove,time_oriented_insert
67,51954.699355407625,53160.090732410645,48644.684957957834,50974.86585713067,51954.699355407625,53160.090732410645,2,21.196129302896452,0,True,related_remove,greedy_insert
68,53005.49233117715,54210.88370818017,48644.684957957834,50974.86585713067,53005.49233117715,54210.88370818017,2,21.196129302896452,0,True,random_remove,time_oriented_insert
69,53005.49233117715,54210.88370818017,48644.684957957834,50974.86585713067,53005.49233117715,54210.88370818017,2,21.196129302896452,0,True,late_suffix_remove,regret2_insert
70,53005.49233117715,54210.88370818017,48644.684957957834,50974.86585713067,53005.49233117715,54210.88370818017,2,21.196129302896452,0,True,time_penalty_remove,time_oriented_insert
71,53005.49233117715,54210.88370818017,48644.684957957834,50974.86585713067,53005.49233117715,54210.88370818017,2,21.196129302896452,0,True,time_penalty_remove,time_oriented_insert
72,53005.49233117715,54210.88370818017,48644.684957957834,50974.86585713067,53005.49233117715,54210.88370818017,2,21.196129302896452,0,True,actual_late_remove,time_oriented_insert
73,53005.49233117715,54210.88370818017,48644.684957957834,50974.86585713067,53005.49233117715,54210.88370818017,2,21.196129302896452,0,True,actual_late_remove,time_oriented_insert
74,53005.49233117715,54210.88370818017,48644.684957957834,50974.86585713067,53005.49233117715,54210.88370818017,2,21.196129302896452,0,True,time_penalty_remove,time_oriented_insert
75,51320.35837777303,53304.11365472864,48644.684957957834,50974.86585713067,51320.35837777303,53304.11365472864,3,49.77032604174997,0,True,related_remove,time_oriented_insert
76,51320.35837777303,53304.11365472864,48644.684957957834,50974.86585713067,51320.35837777303,53304.11365472864,3,49.77032604174997,0,True,worst_cost_remove,time_oriented_insert
77,51320.35837777303,53304.11365472864,48644.684957957834,50974.86585713067,51320.35837777303,53304.11365472864,3,49.77032604174997,0,True,late_suffix_remove,time_oriented_insert
78,50441.35307413394,53462.46773720526,48644.684957957834,50974.86585713067,50441.35307413394,53462.46773720526,5,49.77032604174997,0,True,related_remove,time_oriented_insert
79,50441.35307413394,53462.46773720526,48644.684957957834,50974.86585713067,50441.35307413394,53462.46773720526,5,49.77032604174997,0,True,time_penalty_remove,regret2_insert
80,50491.655820198335,52990.947030403084,48644.684957957834,50974.86585713067,50491.655820198335,52990.947030403084,4,49.77032604174997,0,True,actual_late_remove,time_oriented_insert
81,50491.655820198335,52990.947030403084,48644.684957957834,50974.86585713067,50491.655820198335,52990.947030403084,4,49.77032604174997,0,True,actual_late_remove,greedy_insert
82,51027.97800001334,53022.13273189466,48644.684957957834,50974.86585713067,51027.97800001334,53022.13273189466,3,49.77032604174997,0,True,midnight_route_remove,regret2_insert
83,51027.97800001334,53022.13273189466,48644.684957957834,50974.86585713067,51027.97800001334,53022.13273189466,3,49.77032604174997,0,True,actual_late_remove,time_oriented_insert
84,51027.97800001334,53022.13273189466,48644.684957957834,50974.86585713067,51027.97800001334,53022.13273189466,3,49.77032604174997,0,True,time_penalty_remove,time_oriented_insert
85,51027.97800001334,53022.13273189466,48644.684957957834,50974.86585713067,51462.77727341734,53996.741422130144,4,49.77032604174997,0,False,midnight_route_remove,greedy_insert
86,50433.544645403876,52427.69937728519,48644.684957957834,50974.86585713067,50433.544645403876,52427.69937728519,3,49.77032604174997,0,True,related_remove,greedy_insert
87,51475.93750224003,53471.043861967286,48644.684957957834,50974.86585713067,51475.93750224003,53471.043861967286,3,49.77032604174997,0,True,random_remove,regret2_insert
88,51475.93750224003,53471.043861967286,48644.684957957834,50974.86585713067,51475.93750224003,53471.043861967286,3,49.77032604174997,0,True,late_suffix_remove,time_oriented_insert
89,51475.93750224003,53471.043861967286,48644.684957957834,50974.86585713067,51475.93750224003,53471.043861967286,3,49.77032604174997,0,True,worst_cost_remove,regret2_insert
90,51475.93750224003,53471.043861967286,48644.684957957834,50974.86585713067,51475.93750224003,53471.043861967286,3,49.77032604174997,0,True,late_suffix_remove,regret2_insert
91,51475.93750224003,53471.043861967286,48644.684957957834,50974.86585713067,51475.93750224003,53471.043861967286,3,49.77032604174997,0,True,late_suffix_remove,greedy_insert
92,51475.93750224003,53471.043861967286,48644.684957957834,50974.86585713067,51475.93750224003,53471.043861967286,3,49.77032604174997,0,True,late_suffix_remove,regret2_insert
93,51475.93750224003,53471.043861967286,48644.684957957834,50974.86585713067,51475.93750224003,53471.043861967286,3,49.77032604174997,0,True,actual_late_remove,greedy_insert
94,51357.6560106525,52657.59410983286,48644.684957957834,50974.86585713067,51357.6560106525,52657.59410983286,2,31.595584228607322,0,True,related_remove,greedy_insert
95,51357.6560106525,52657.59410983286,48644.684957957834,50974.86585713067,51357.6560106525,52657.59410983286,2,31.595584228607322,0,True,late_suffix_remove,regret2_insert
96,51592.46868965597,52232.66925976206,48644.684957957834,50974.86585713067,51592.46868965597,52232.66925976206,1,15.577841122898235,0,True,late_route_split,time_oriented_insert
97,51357.6560106525,52657.59410983286,48644.684957957834,50974.86585713067,51357.6560106525,52657.59410983286,2,31.595584228607322,0,True,time_penalty_remove,time_oriented_insert
98,51592.46868965597,52232.66925976206,48644.684957957834,50974.86585713067,51592.46868965597,52232.66925976206,1,15.577841122898235,0,True,late_route_split,time_oriented_insert
99,51043.456938239535,51683.65750834562,48644.684957957834,50974.86585713067,51043.456938239535,51683.65750834562,1,15.577841122898235,0,True,random_remove,greedy_insert
100,51043.456938239535,51683.65750834562,48644.684957957834,50974.86585713067,51043.456938239535,51683.65750834562,1,15.577841122898235,0,True,related_remove,regret2_insert
