route_index,trip_id,physical_vehicle_id,vehicle_type,service_node_sequence,customer_sequence,depart_min,depart_time,return_min,return_time,total_weight_kg,total_volume_m3,total_distance_km,fixed_cost,energy_cost,carbon_cost,penalty_cost,total_cost
87,T0083,F1-010,F1,51,44,989.8978002602796,16:30,1167.0635636751865,19:27,2276.15445,5.812015,92.727800414795,0.0,210.57498767277906,45.81043637866877,0.0,256.38542405144784
88,T0084,F1-019,F1,52,44,994.7815730567776,16:35,1171.9473364716844,19:32,2276.15445,5.812015,92.727800414795,0.0,210.57498767277906,45.81043637866877,0.0,256.38542405144784
89,T0089,E1-006,E1,26,27,1003.8180066174972,16:44,1289.594263298985,21:30,1616.80205,3.819855,156.8079914420778,0.0,94.93475273515438,18.850915992806723,0.0,113.7856687279611
90,T0087,F1-025,F1,66->29,51->29,1014.5616081031905,16:55,1245.205376669784,20:45,2578.13715,6.927294999999999,112.4798234542903,400.0,253.9194227372031,55.239986900469994,0.0,709.1594096376731
91,T0092,E1-009,E1,78,55,1028.982859951411,17:09,1272.8584735063525,21:13,2439.52946,6.159698000000001,132.0866119974154,0.0,83.47501550435615,16.575389511581452,0.0,100.0504050159376
92,T0091,E1-007,E1,77,55,1029.8632469516947,17:10,1273.7388605066362,21:14,2439.52946,6.159698000000001,132.0866119974154,0.0,83.47501550435615,16.575389511581452,0.0,100.0504050159376
93,T0090,F1-016,F1,44,40,1046.6418174178618,17:27,1251.1982775344557,20:51,2691.1358,7.9507,108.8883114687904,0.0,253.21342484914865,55.08639757017189,0.0,308.29982241932055
94,T0088,F1-015,F1,67,51,1048.4485791589905,17:28,1203.5963279347066,20:04,1704.19215,4.879655,79.7371717776724,0.0,175.07980427126546,38.088484883218605,0.0,213.16828915448406
95,T0101,F1-021,F1,115,68,1056.1883989837577,17:36,1248.6918242377335,20:49,2471.6624666666667,5.810966666666666,101.7770208998458,0.0,233.74036260612735,50.85004695303208,0.0,284.5904095591594
96,T0097,F1-006,F1,72,53,1059.5526831724003,17:40,1149.7683526976068,19:10,2321.281966666667,6.252913333333333,41.4272450198718,0.0,94.32261492720556,20.51981670732394,0.0,114.8424316345295
