angle_rad,x_km,y_km,boundary_type
4.834562028024293,1.2186934340514768,-9.92546151641322,green_zone_radius_10km
4.852015320544236,1.3917310096006545,-9.902680687415703,green_zone_radius_10km
4.869468613064179,1.5643446504023069,-9.876883405951379,green_zone_radius_10km
4.886921905584122,1.7364817766692997,-9.848077530122081,green_zone_radius_10km
4.904375198104066,1.908089953765451,-9.81627183447664,green_zone_radius_10km
4.9218284906240095,2.0791169081775944,-9.781476007338055,green_zone_radius_10km
4.939281783143953,2.249510543438649,-9.743700647852352,green_zone_radius_10km
4.956735075663896,2.419218955996674,-9.702957262759966,green_zone_radius_10km
4.974188368183839,2.588190451025203,-9.659258262890685,green_zone_radius_10km
4.991641660703783,2.7563735581699937,-9.612616959383187,green_zone_radius_10km
5.009094953223726,2.9237170472273672,-9.563047559630354,green_zone_radius_10km
5.026548245743669,3.0901699437494723,-9.510565162951536,green_zone_radius_10km
5.044001538263612,3.255681544571563,-9.45518575599317,green_zone_radius_10km
5.061454830783556,3.4202014332566897,-9.396926207859083,green_zone_radius_10km
5.078908123303499,3.583679495453004,-9.335804264972017,green_zone_radius_10km
5.096361415823442,3.7460659341591196,-9.271838545667874,green_zone_radius_10km
5.113814708343385,3.907311284892735,-9.205048534524405,green_zone_radius_10km
5.1312680008633285,4.067366430757998,-9.13545457642601,green_zone_radius_10km
5.1487212933832724,4.226182617406996,-9.063077870366499,green_zone_radius_10km
5.1661745859032155,4.383711467890774,-8.98794046299167,green_zone_radius_10km
5.183627878423159,4.539904997395467,-8.91006524188368,green_zone_radius_10km
5.201081170943102,4.694715627858904,-8.829475928589272,green_zone_radius_10km
5.218534463463046,4.848096202463373,-8.746197071393956,green_zone_radius_10km
5.235987755982989,5.000000000000001,-8.660254037844386,green_zone_radius_10km
5.253441048502932,5.150380749100542,-8.571673007021124,green_zone_radius_10km
5.270894341022875,5.299192642332047,-8.480480961564261,green_zone_radius_10km
5.288347633542818,5.446390350150266,-8.386705679454243,green_zone_radius_10km
5.305800926062762,5.59192903470747,-8.290375725550415,green_zone_radius_10km
5.323254218582705,5.7357643635104605,-8.191520442889917,green_zone_radius_10km
5.340707511102648,5.877852522924729,-8.090169943749476,green_zone_radius_10km
5.358160803622591,6.01815023152048,-7.986355100472931,green_zone_radius_10km
5.375614096142535,6.156614753256585,-7.880107536067218,green_zone_radius_10km
5.3930673886624785,6.2932039104983755,-7.771459614569708,green_zone_radius_10km
5.410520681182422,6.4278760968653925,-7.660444431189781,green_zone_radius_10km
5.427973973702365,6.56059028990507,-7.547095802227722,green_zone_radius_10km
5.445427266222308,6.691306063588578,-7.4314482547739455,green_zone_radius_10km
5.462880558742252,6.819983600624986,-7.313537016191703,green_zone_radius_10km
5.480333851262195,6.9465837045899725,-7.193398003386511,green_zone_radius_10km
5.497787143782138,7.071067811865474,-7.071067811865477,green_zone_radius_10km
5.515240436302081,7.193398003386509,-6.946583704589976,green_zone_radius_10km
5.532693728822025,7.313537016191707,-6.819983600624982,green_zone_radius_10km
5.550147021341968,7.431448254773942,-6.6913060635885815,green_zone_radius_10km
5.567600313861911,7.5470958022277195,-6.560590289905074,green_zone_radius_10km
5.585053606381854,7.660444431189778,-6.427876096865396,green_zone_radius_10km
5.602506898901797,7.7714596145697055,-6.293203910498378,green_zone_radius_10km
5.619960191421741,7.88010753606722,-6.156614753256582,green_zone_radius_10km
5.6374134839416845,7.986355100472928,-6.018150231520483,green_zone_radius_10km
5.654866776461628,8.090169943749473,-5.877852522924734,green_zone_radius_10km
5.672320068981571,8.191520442889916,-5.735764363510465,green_zone_radius_10km
5.689773361501515,8.290375725550419,-5.591929034707466,green_zone_radius_10km
5.707226654021458,8.386705679454241,-5.44639035015027,green_zone_radius_10km
5.724679946541401,8.480480961564258,-5.29919264233205,green_zone_radius_10km
5.742133239061344,8.571673007021122,-5.150380749100545,green_zone_radius_10km
5.759586531581287,8.660254037844384,-5.000000000000004,green_zone_radius_10km
5.777039824101231,8.746197071393958,-4.848096202463369,green_zone_radius_10km
5.794493116621174,8.82947592858927,-4.694715627858908,green_zone_radius_10km
5.811946409141117,8.910065241883679,-4.539904997395469,green_zone_radius_10km
5.82939970166106,8.987940462991668,-4.383711467890778,green_zone_radius_10km
5.846852994181004,9.0630778703665,-4.226182617406992,green_zone_radius_10km
5.8643062867009474,9.13545457642601,-4.0673664307580015,green_zone_radius_10km
5.8817595792208905,9.205048534524403,-3.9073112848927387,green_zone_radius_10km
5.899212871740834,9.271838545667872,-3.7460659341591236,green_zone_radius_10km
5.916666164260777,9.335804264972015,-3.5836794954530076,green_zone_radius_10km
5.934119456780721,9.396926207859085,-3.420201433256686,green_zone_radius_10km
5.951572749300664,9.455185755993169,-3.255681544571567,green_zone_radius_10km
5.969026041820607,9.510565162951535,-3.0901699437494767,green_zone_radius_10km
5.98647933434055,9.563047559630354,-2.9237170472273717,green_zone_radius_10km
6.003932626860494,9.612616959383189,-2.7563735581699893,green_zone_radius_10km
6.021385919380437,9.659258262890683,-2.588190451025207,green_zone_radius_10km
6.03883921190038,9.702957262759965,-2.4192189559966786,green_zone_radius_10km
6.056292504420323,9.743700647852352,-2.2495105434386535,green_zone_radius_10km
6.073745796940266,9.781476007338055,-2.079116908177599,green_zone_radius_10km
6.09119908946021,9.81627183447664,-1.9080899537654465,green_zone_radius_10km
6.1086523819801535,9.84807753012208,-1.736481776669304,green_zone_radius_10km
6.126105674500097,9.876883405951377,-1.5643446504023109,green_zone_radius_10km
6.14355896702004,9.902680687415703,-1.3917310096006588,green_zone_radius_10km
6.161012259539984,9.925461516413222,-1.2186934340514723,green_zone_radius_10km
6.178465552059927,9.945218953682733,-1.0452846326765342,green_zone_radius_10km
6.19591884457987,9.961946980917455,-0.8715574274765832,green_zone_radius_10km
6.213372137099813,9.975640502598242,-0.6975647374412564,green_zone_radius_10km
6.230825429619756,9.986295347545738,-0.5233595624294437,green_zone_radius_10km
6.2482787221397,9.993908270190957,-0.3489949670250082,green_zone_radius_10km
6.265732014659643,9.998476951563912,-0.1745240643728356,green_zone_radius_10km
6.283185307179586,10.0,-2.4492935982947065e-15,green_zone_radius_10km
