route_index,trip_id,physical_vehicle_id,vehicle_type,service_node_sequence,customer_sequence,depart_min,depart_time,return_min,return_time,total_weight_kg,total_volume_m3,total_distance_km,fixed_cost,energy_cost,carbon_cost,penalty_cost,total_cost
17,T0017,E1-010,E1,16,8,595.5326058531044,09:56,786.4420776911993,13:06,2312.388405,7.090351345169069,66.0548965441108,400.0,41.84069022302833,8.308183397029987,0.0,450.14887362005834
18,T0018,E1-005,E1,17,8,706.3464060817935,11:46,858.6164298779064,14:19,2312.388405,7.090351345169069,66.0548965441108,0.0,41.93475300494704,8.32686116832988,79.81828926951323,130.07990344279017
19,T0019,F1-008,F1,60,46,575.3510717494449,09:35,835.144407454895,13:55,1659.91985,5.44331,130.3961910751898,400.0,285.7144096461848,62.156963323224865,0.0,747.8713729694097
20,T0020,F1-009,F1,61,46,575.3510717494449,09:35,835.144407454895,13:55,1659.91985,5.44331,130.3961910751898,400.0,285.7144096461848,62.156963323224865,0.0,747.8713729694097
21,T0021,F1-010,F1,94,59,558.9577470962598,09:19,853.9898116740837,14:14,2935.7956,7.748356666666667,164.154552852561,400.0,384.9856619780972,83.75335252139801,0.0,868.7390144994952
22,T0022,F1-011,F1,95,59,558.9577470962598,09:19,853.9898116740837,14:14,2935.7956,7.748356666666667,164.154552852561,400.0,384.9856619780972,83.75335252139801,0.0,868.7390144994952
23,T0023,F1-012,F1,96,59,558.9577470962598,09:19,853.9898116740837,14:14,2935.7956,7.748356666666667,164.154552852561,400.0,384.9856619780972,83.75335252139801,0.0,868.7390144994952
24,T0024,E1-009,E1,22->6,11->6,786.4420776911993,13:06,970.2048472612217,16:10,1687.3517000000002,4.566078571965584,109.6567517743122,0.0,68.26357368263982,13.554898030336375,150.85748480911275,232.67595652208894
25,T0025,E2-001,E2,21,11,594.7126249018218,09:55,829.6779718432053,13:50,1250.0,4.114542551693092,114.7663947643086,400.0,74.96662056777205,14.885902431643277,0.0,489.8525229994153
26,T0026,F1-013,F1,122,70,480.0,08:00,900.4201238829876,15:00,2837.3255,8.182865,240.481206424296,400.0,561.8887748394251,122.23849687061895,0.0,1084.127271710044
27,T0027,F1-014,F1,123,70,480.0,08:00,900.4201238829876,15:00,2837.3255,8.182865,240.481206424296,400.0,561.8887748394251,122.23849687061895,0.0,1084.127271710044
28,T0028,F1-015,F1,138,82,594.9416870640566,09:55,834.1650037135203,13:54,1493.082,4.67276,119.117490178589,400.0,258.8080714303241,56.30350889046953,0.0,715.1115803207937
29,T0029,E1-010,E1,7->5,6->6,786.4420776911993,13:06,922.8481072465299,15:23,2861.8216,7.665738876341322,81.2762683367306,0.0,52.60682817871322,10.445983900242659,102.55680971745753,165.60962179641342
30,T0030,F1-001,F1,101,61,682.7209402766069,11:23,904.5520011285585,15:05,2004.6885,6.13507,113.846992569318,0.0,254.65769999502527,55.40059858433168,0.0,310.058298579357
31,T0031,F1-005,F1,102,61,674.1425279316762,11:14,897.4225143388865,14:57,2004.6885,6.13507,113.846992569318,0.0,254.83863905894756,55.439961746917305,0.0,310.27860080586487
32,T0032,F1-006,F1,103,61,674.1425279316762,11:14,897.4225143388865,14:57,2004.6885,6.13507,113.846992569318,0.0,254.83863905894756,55.439961746917305,0.0,310.27860080586487
33,T0033,F1-016,F1,50->150->149,41->94->93,613.892033867095,10:14,1077.919064543766,17:58,2893.3006,8.20403,241.67594809923588,400.0,521.7531515929077,113.50702104068836,76.01905129693402,1111.2792239305302
34,T0034,E1-007,E1,9->2->1,7->3->2,799.2449710004217,13:19,1157.7863567257157,19:18,2320.9857,5.806670612180823,137.1588504276496,0.0,85.71072963806466,17.019328723558388,52.76695504789211,155.49701340951515
35,T0035,E1-008,E1,8->23,7->12,819.6457730274853,13:40,1013.189918349052,16:53,2976.8416,7.4535281634575306,112.9750288979488,0.0,76.39268500832071,15.16907187375588,32.61264123703607,124.17439811911267
36,T0036,E1-001,E1,10,7,824.4099090611318,13:44,1017.3276564805128,16:57,2071.0776,5.060020612180823,124.4054541356592,0.0,77.26945778298753,15.343170077457252,36.58275459840809,129.19538245885286
37,T0037,E1-004,E1,11,7,829.1354329442779,13:49,1022.053180363659,17:02,2071.0776,5.060020612180823,124.4054541356592,0.0,77.26945778298753,15.343170077457252,40.52069116769654,133.13331902814133
38,T0038,F1-007,F1,66->39->152,49->32->97,711.4410836354722,11:51,1096.7012983261786,18:17,2703.2322,7.936725,189.1850556853182,0.0,393.55836531610856,85.61833793680469,61.563708820974625,540.7404120738879
39,T0039,F1-002,F1,67,49,796.0884446659403,13:16,852.3878074280514,14:12,2243.418,6.769475,33.455912679079,0.0,73.96442582881157,16.090907382508412,0.0,90.05533321131998
40,T0040,F1-017,F1,128,74,620.512635389442,10:21,882.4313328610082,14:42,1862.9861,5.46936,131.671756907125,400.0,293.12605190725907,63.76936074048131,0.0,756.8954126477404
41,T0041,F1-018,F1,129,74,620.512635389442,10:21,882.4313328610082,14:42,1862.9861,5.46936,131.671756907125,400.0,293.12605190725907,63.76936074048131,0.0,756.8954126477404
42,T0042,F1-019,F1,127,73,626.039385461931,10:26,901.3956427866566,15:01,2996.466,7.5462,145.4268584882548,400.0,344.8403415587055,75.01976707851708,0.0,819.8601086372225
43,T0043,F1-003,F1,139->146->26->125,83->90->19->71,818.1553891906,13:38,1363.7209080950133,22:44,2570.3563,8.11552,244.1584192219784,0.0,551.7958685141402,120.04279239403218,97.31390755747307,769.1525684656455
